App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"bad examples Many example programs either title implies, they're bad code. This case couple free c++ apps. This also frequent ads, pretty annoying trying code quickly.",Negative,-0.0770833333333333,0.6666666666666666,"bad examples Many example programs either title implies, they're bad code. This case couple free c++ apps. This also frequent ads, pretty annoying trying code quickly.",-0.4939,0.6666666666666666,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Very useful I've really hard time understanding prof subject totally good. But 1 thing want example programs hehe.,Positive,0.1579166666666666,0.36875,Very useful I've really hard time understanding prof subject totally good. But 1 thing want example programs hehe.,0.51,0.36875,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Not best ,several errors Bro I give advice install error like header file missing",Negative,-0.2333333333333333,0.1166666666666666,"Not best ,several errors Bro I give advice install error like header file missing",-0.5764,0.11666666666666665,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Good needs improvement There many ads answers satisfactory. Yet, still beneficial many ways definitely help exams self-tutorial guide.",Positive,0.425,0.525,"Good needs improvement There many ads answers satisfactory. Yet, still beneficial many ways definitely help exams self-tutorial guide.",0.9403,0.525,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Can give less zero stars? Possibly misleading tittle could chosen. Not content poorly explained, ""genius"" slapped ""masterpiece"" together makes many assumptions user hardly call educational app. It's like commercial get tricked downloading. It sucks donkey balls!",Negative,-0.0604166666666666,0.4072916666666666,"Can give less zero stars? Possibly misleading tittle could chosen. Not content poorly explained, ""genius"" slapped ""masterpiece"" together makes many assumptions user hardly call educational app. It's like commercial get tricked downloading. It sucks donkey balls!",-0.5562,0.4072916666666666,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Good The great. The problem much ads. I know developer needs bread advertising, ad-free paid version would great us hate distracting ads.",Positive,0.3399999999999999,0.6399999999999999,"Good The great. The problem much ads. I know developer needs bread advertising, ad-free paid version would great us hate distracting ads.",0.5423,0.6399999999999999,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,,,,,nan,0.0,0.0,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Worst advertisements I hope developer compassion cos students difficult read ads,Negative,-0.75,1.0,Worst advertisements I hope developer compassion cos students difficult read ads,-0.1779,1.0,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Nice C++, easy learn , after read book u done programing well ....thanks create c++ app...",Positive,0.5166666666666666,0.9166666666666669,"Nice C++, easy learn , after read book u done programing well ....thanks create c++ app...",0.836,0.9166666666666667,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Very good explanation. Would nice author could make analogies Turbo Pascal, examples solve problems real life. Thx !",Positive,0.5866666666666666,0.6933333333333334,"Very good explanation. Would nice author could make analogies Turbo Pascal, examples solve problems real life. Thx !",0.7836,0.6933333333333334,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Excellent beginners This great learning c++ go. Thanks man. Especially love fibonacci tutorials... breaking existential territory ;),Positive,0.65,0.79,Excellent beginners This great learning c++ go. Thanks man. Especially love fibonacci tutorials... breaking existential territory ;),0.9524,0.79,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Mediocre It's really hard understand, grammar bad. The ads make even worse.",Negative,-0.4729166666666666,0.7020833333333333,"Mediocre It's really hard understand, grammar bad. The ads make even worse.",-0.807,0.7020833333333333,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,,,,,nan,0.0,0.0,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Worthless! Only If I could give less zero stars,Negative,-0.3888888888888889,0.6555555555555556,Worthless! Only If I could give less zero stars,-0.4926,0.6555555555555556,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Nice I gave 5 stars lot adds within min. Plz try reduce pop adds app.,Positive,0.6,1.0,Nice I gave 5 stars lot adds within min. Plz try reduce pop adds app.,0.4767,1.0,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Very helpful I love dis new dis stream helped alot. My knowledge c++ programming improving give credit dis,Positive,0.2787878787878787,0.4515151515151515,Very helpful I love dis new dis stream helped alot. My knowledge c++ programming improving give credit dis,0.9181,0.4515151515151515,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Simply amazing I really appreciate makers. All topics slab. The logics used programs quite impressive easy understand. Will really recommend friends fear subject.... :),Positive,0.3952380952380953,0.6380952380952382,Simply amazing I really appreciate makers. All topics slab. The logics used programs quite impressive easy understand. Will really recommend friends fear subject.... :),0.96,0.6380952380952382,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Oh man !!! This best i've ever downloaded learning computer program , u r beginner , u dont miss app. Thnx alot developer app!!",Positive,1.0,0.3,"Oh man !!! This best i've ever downloaded learning computer program , u r beginner , u dont miss app. Thnx alot developer app!!",0.779,0.3,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Its superb.... Very informative... Helos lot learn.. C++..acts lecturer... Best learn c++every concept defined briefly.... Accesable inter students,Positive,0.55,0.4833333333333333,Its superb.... Very informative... Helos lot learn.. C++..acts lecturer... Best learn c++every concept defined briefly.... Accesable inter students,0.6369,0.48333333333333334,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Thank u much akshay bhange.....ut really helped It made really undrstnd many concepts cpp many cldnt undrstnd comp calsses.....thnk u again.....B-),Positive,0.32,0.32,Thank u much akshay bhange.....ut really helped It made really undrstnd many concepts cpp many cldnt undrstnd comp calsses.....thnk u again.....B-),0.3612,0.32,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Good best The quality increased programs explanation topic increased.....!!! But overall help alot....just warm thanks creator developer,Positive,0.5,0.3399999999999999,Good best The quality increased programs explanation topic increased.....!!! But overall help alot....just warm thanks creator developer,0.9406,0.33999999999999997,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Amazing It's full me. First I hate programing full understanding thanks bro best app. And make many like usefull,Positive,0.30625,0.5291666666666667,Amazing It's full me. First I hate programing full understanding thanks bro best app. And make many like usefull,0.8658,0.5291666666666667,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Don't cheated Bad bad bad,Negative,-0.6999999999999998,0.6666666666666666,Don't cheated Bad bad bad,0.8821,0.6666666666666666,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,I'll pass. Bombarded requests rate I even chance look anything makes want pass app. So I will.,Neutral,0.0,0.0,I'll pass. Bombarded requests rate I even chance look anything makes want pass app. So I will.,0.3182,0.0,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Excellent It get better. Excellent examples. Provides outputs. All codes ( simple quite complex) I love,Positive,0.45,0.6428571428571429,Excellent It get better. Excellent examples. Provides outputs. All codes ( simple quite complex) I love,0.9411,0.6428571428571429,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Awesome Very useful ,helped lot solving doubts .Thank much great aap",Positive,0.7300000000000001,0.5833333333333334,"Awesome Very useful ,helped lot solving doubts .Thank much great aap",0.9336,0.5833333333333334,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Way many ads This decent ads ultimately made uninstall give 3 star rating.,Positive,0.2222222222222222,0.7222222222222222,Way many ads This decent ads ultimately made uninstall give 3 star rating.,0.0,0.7222222222222222,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,,,,,nan,0.0,0.0,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Good needs improvement Too many faults program and go report report window opens...!!!,Positive,0.83828125,0.55,Good needs improvement Too many faults program and go report report window opens...!!!,0.5684,0.55,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Incredible Has tutorials programs plus tests. It's like text book. You Java too. I really need it.,Positive,0.55,0.55,Incredible Has tutorials programs plus tests. It's like text book. You Java too. I really need it.,0.3612,0.55,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"good regarding contents information. But ads open every then, slightly irritating.",Positive,0.0999999999999999,0.6333333333333334,"good regarding contents information. But ads open every then, slightly irritating.",-0.384,0.6333333333333334,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"4 stars For lot adds constant prompting rate it, I take back star.",Neutral,0.0,0.1666666666666666,"4 stars For lot adds constant prompting rate it, I take back star.",0.0,0.16666666666666666,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,"Amazing learning c++, concepts well present explain. The annoying point ads.",Negative,-0.0666666666666666,0.6,"Amazing learning c++, concepts well present explain. The annoying point ads.",0.4939,0.6,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,,,,,nan,0.0,0.0,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,Learn anger management alibaba ads spam... Sorry many annoying ads!,Negative,-0.425,0.65,Learn anger management alibaba ads spam... Sorry many annoying ads!,-0.7901,0.65,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C++ Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up,1.8,2015.0,8.0,2.3,C++ Programming,15,c++ programming,True,0.0,C++ Programming,constant ads could least option pay remove ads theyre frequent annoying otherwise good content,Negative,-0.06,0.5066666666666667,constant ads could least option pay remove ads theyre frequent annoying otherwise good content,-0.0516,0.5066666666666667,C++ Programming,EDUCATION,2015-08-22,2015-08,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,Gr8 Rookies From personal experience gem. If beginner want learn From Scrape baby you. From simple Addition Substraction Programs complex file Handling. This got everything. I would strongly recommend want make Programming learning endeavour Fun .only becoz loads advertisements I deducting 1 otherwise great app. Live long &strong feed poor hurt animals Peace ✌,Positive,0.1353030303030303,0.4973809523809523,Gr8 Rookies From personal experience gem. If beginner want learn From Scrape baby you. From simple Addition Substraction Programs complex file Handling. This got everything. I would strongly recommend want make Programming learning endeavour Fun .only becoz loads advertisements I deducting 1 otherwise great app. Live long &strong feed poor hurt animals Peace ✌,0.9231,0.4973809523809523,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Great help revision Being developer needs stay touch nd practice. Its months didnt study. This helped alot specially cz nowadays opening books, ppt, pdf seemed hatred. Good brother. GUI good, content doubt good. Sufficient crack ios development interview freshers",Positive,0.6514285714285715,0.6242857142857143,"Great help revision Being developer needs stay touch nd practice. Its months didnt study. This helped alot specially cz nowadays opening books, ppt, pdf seemed hatred. Good brother. GUI good, content doubt good. Sufficient crack ios development interview freshers",0.8316,0.6242857142857143,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Looks good So far I've seen I like. Good work guys! Great app! P.S. Why ""Hello World"" complex? You could said, ____ echo Hello world ____ Pause ____ That would much simpler. Just saying.",Positive,0.4291666666666667,0.5916666666666667,"Looks good So far I've seen I like. Good work guys! Great app! P.S. Why ""Hello World"" complex? You could said, ____ echo Hello world ____ Pause ____ That would much simpler. Just saying.",0.9183,0.5916666666666667,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Did job designed An excellent beginner wants learn c although tutorials could bit explanatory still accomplishes job finely. And per 'ads' problem , I would like say programmer coder earn ads still avoid simply closing internet connection.",Positive,0.4041666666666667,0.4892857142857143,"Did job designed An excellent beginner wants learn c although tutorials could bit explanatory still accomplishes job finely. And per 'ads' problem , I would like say programmer coder earn ads still avoid simply closing internet connection.",0.6124,0.4892857142857143,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,I'm speechless Firstly would like thank u! Being beginner c using made fell I'm beginner c effort made think thank u much #akshay bhange note:add r disturbing much,Positive,0.0531249999999999,0.3833333333333333,I'm speechless Firstly would like thank u! Being beginner c using made fell I'm beginner c effort made think thank u much #akshay bhange note:add r disturbing much,0.5411,0.38333333333333336,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Nice overview but.... There errors every example I looked at. I mean every single example error another i.e. chapter 4.2 goes ""a = getchar ();"" description says ""/* read assign char c*/"" read ""... assign ""a"""" ""c"". They errors like every example I looked at. Come on.",Positive,0.0720238095238095,0.6339285714285714,"Nice overview but.... There errors every example I looked at. I mean every single example error another i.e. chapter 4.2 goes ""a = getchar ();"" description says ""/* read assign char c*/"" read ""... assign ""a"""" ""c"". They errors like every example I looked at. Come on.",-0.296,0.6339285714285714,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Very Good Few Small Flaws Good content, great organization. Could updated newer compilers. Several typos (en) version, example programs flawless. Could walkthrough show workflow & compiler. All all, great intro C.",Positive,0.47,0.5475000000000001,"Very Good Few Small Flaws Good content, great organization. Could updated newer compilers. Several typos (en) version, example programs flawless. Could walkthrough show workflow & compiler. All all, great intro C.",0.9577,0.5475000000000001,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,It okay. Massive amounts typos English version. Some tutorials hard understand grammar incorrect confusing. Still informative app. Ads though :/,Negative,-0.0569444444444444,0.5736111111111111,It okay. Massive amounts typos English version. Some tutorials hard understand grammar incorrect confusing. Still informative app. Ads though :/,-0.4215,0.5736111111111111,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
